Bus Name,Link Route,Bus Type,Departing Time,Duration Time,Reaching Time,Star Rating,Price,Seat Availability
City Express (Maa Gauri),Kolkata to Digha,AC Seater (2+3),12:40,04h 30m,17:10,3.7,140.0,21
Snemita Parisheba (Sneha Gold),Kolkata to Digha,AC Seater (2+3),09:15,04h 30m,13:45,3.7,142.0,26
Monikanchan Bus Service,Kolkata to Digha,A/C Seater (2+3),07:15,04h 35m,11:50,3.7,142.0,29
City Express,Kolkata to Digha,AC Seater (2+3),06:00,04h 20m,10:20,3.7,142.0,26
Snemita Paribahan(Snemita),Kolkata to Digha,AC Seater (2+3),05:55,04h 31m,10:26,3.4,160.0,26
Sagufta Travels (Atithi),Kolkata to Digha,A/C Seater Push Back (2+3),23:59,05h 01m,05:00,5.0,150.0,41
Parameswar Travels,Kolkata to Digha,A/C Seater Push Back (2+2),06:50,04h 45m,11:35,3.7,90.0,38
Parameswar Travels,Kolkata to Digha,A/C Seater Push Back (2+3),23:55,05h 05m,05:00,3.1,90.0,54
Parameswar Travels,Kolkata to Digha,A/C Seater Push Back (2+3),21:50,05h 55m,03:45,3.7,90.0,56
City Express (Snemita),Kolkata to Digha,AC Seater (2+3),05:35,04h 30m,10:05,3.6,81.0,18
Snemita Paribahan (Angel),Kolkata to Digha,A/C Seater (2+3),08:30,04h 30m,13:00,3.7,90.0,15
Snemita Parisheba(SANTOSH),Kolkata to Digha,AC Seater (2+3),23:50,05h 10m,05:00,3.7,81.0,20
Sagufta Travels(Lokenath),Kolkata to Digha,A/C Seater Push Back (2+3),00:30,05h 00m,05:30,3.6,80.0,30
Ankita Paribahan (Lokenath),Kolkata to Digha,AC Seater (2+3),00:35,04h 40m,05:15,4.0,95.0,26
SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 05:00 (JHAR - 3493,Jhargram to Kolkata,Non AC Seater (2+3),05:00,19h 00m,00:00,3.7,80.0,8
SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 05:40 (JHAR - 3494,Jhargram to Kolkata,Non AC Seater (2+3),05:40,18h 20m,00:00,3.7,81.0,44
SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 06:30 (JHAR - 3495,Jhargram to Kolkata,Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,90.0,47
SBSTC-JHARGRAM - KOLKATA - VIA - MIDNAPUR - 06:50 - 1660,Jhargram to Kolkata,Non AC Seater (2+3),06:50,17h 10m,00:00,3.7,80.0,52
SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 07:30 (JHRM - 3606,Jhargram to Kolkata,Non AC Seater (2+3),07:30,16h 30m,00:00,3.7,81.0,51
SBSTC-JHARGRAM - KOLKATA - VIA - MIDNAPUR - 09:00 - 1765,Jhargram to Kolkata,Non AC Seater (2+3),09:00,15h 00m,00:00,3.7,90.0,52
SBSTC-JHARGRAM - GARIA - VIA - MIDNAPUR-KOLKATA - 10:45 - 3802,Jhargram to Kolkata,Non AC Seater (2+3),10:45,13h 15m,00:00,3.7,80.0,52
SBSTC-JHARGRAM - KARUNAMOYEE - VIA - KOLKATA - 13:35 - 1764,Jhargram to Kolkata,Non AC Seater (2+3),13:35,10h 25m,00:00,3.7,81.0,36
SBSTC-JHARGRAM - GARIA - VIA - CHOWRANGE-KOLKATA - 14:10 - 2214,Jhargram to Kolkata,Non AC Seater (2+3),14:10,09h 50m,00:00,3.7,90.0,40
SBSTC-JHARGRAM - KARUNAMOYEE - VIA-LODHASULI - 15:40 (JH - 3799,Jhargram to Kolkata,Non AC Seater (2+3),15:40,08h 20m,00:00,3.7,95.0,47
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Kolkata to Nimtouri,Non AC Seater (2+3),04:00,20h 00m,00:00,3.7,82.0,45
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Kolkata to Nimtouri,Non AC Seater (2+3),04:30,19h 30m,00:00,3.7,80.0,49
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Kolkata to Nimtouri,Non AC Seater (2+3),05:00,19h 00m,00:00,4.0,81.0,42
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Kolkata to Nimtouri,Non AC Seater (2+3),05:15,18h 45m,00:00,4.0,80.0,38
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Kolkata to Nimtouri,Non AC Seater (2+3),05:20,18h 40m,00:00,3.7,78.0,49
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Kolkata to Nimtouri,Non AC Seater (2+3),06:00,18h 00m,00:00,3.7,80.0,13
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Kolkata to Nimtouri,Non AC Seater (2+3),06:00,18h 00m,00:00,3.7,80.0,51
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Kolkata to Nimtouri,Non AC Seater (2+3),06:15,17h 45m,00:00,3.7,80.0,20
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Kolkata to Nimtouri,Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,78.0,52
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Kolkata to Nimtouri,Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,80.0,46
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Kolkata to Nimtouri,Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,80.0,36
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Kolkata to Nimtouri,Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,80.0,11
SBSTC-BIRATI - DIGHA - 06:00 - 904,Kolkata to Nimtouri,Non AC Seater (2+3),06:45,17h 15m,00:00,3.7,80.0,47
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Kolkata to Nimtouri,Non AC Seater (2+3),06:50,17h 10m,00:00,3.7,78.0,41
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Kolkata to Nimtouri,Non AC Seater (2+3),07:00,17h 00m,00:00,3.7,80.0,51
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Kolkata to Nimtouri,Non AC Seater (2+3),07:00,17h 00m,00:00,4.5,80.0,40
SBSTC-GARIA - DIGHA - 07:05 (DIGHA DEPOT) - 1075,Kolkata to Nimtouri,Non AC Seater (2+3),07:05,16h 55m,00:00,4.5,78.0,51
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Kolkata to Nimtouri,Non AC Seater (2+3),07:15,16h 45m,00:00,4.1,80.0,27
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Kolkata to Nimtouri,Non AC Seater (2+3),07:15,16h 45m,00:00,4.1,80.0,29
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Kolkata to Nimtouri,Non AC Seater (2+3),07:30,16h 30m,00:00,3.2,80.0,52
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Kolkata to Nimtouri,Non AC Seater (2+3),07:45,16h 15m,00:00,4.5,80.0,43
SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Kolkata to Nimtouri,Non AC Seater (2+3),07:45,16h 15m,00:00,4.5,80.0,48
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Kolkata to Nimtouri,Non AC Seater (2+3),07:50,16h 10m,00:00,4.5,78.0,52
SBSTC-KOLKATA - HALDIA - 08:10 (HWH DEPOT) - 1972,Kolkata to Nimtouri,Non AC Seater (2+3),08:10,15h 50m,00:00,4.5,80.0,51
SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Kolkata to Nimtouri,Non AC Seater (2+3),08:30,15h 30m,00:00,4.5,80.0,51
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Kolkata to Nimtouri,Non AC Seater (2+3),09:00,15h 00m,00:00,4.5,78.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Kolkata to Nimtouri,Non AC Seater (2+3),09:15,14h 45m,00:00,4.1,78.0,52
SBSTC-KOLKATA - HALDIA - 09:30 (Haldia Depot) - 3012,Kolkata to Nimtouri,Non AC Seater (2+3),09:30,14h 30m,00:00,4.1,80.0,52
SBSTC-KOLKATA - HALDIA - 09:45 (BWN DEPOT) - 3813,Kolkata to Nimtouri,Non AC Seater (2+3),09:45,14h 15m,00:00,2.6,78.0,52
SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Kolkata to Nimtouri,Non AC Seater (2+3),10:00,14h 00m,00:00,2.0,80.0,52
SBSTC-KOLKATA - HALDIA - 10:05 (Haldia Depot) - 3985,Kolkata to Nimtouri,Non AC Seater (2+3),10:05,13h 55m,00:00,2.6,80.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Kolkata to Nimtouri,Non AC Seater (2+3),10:15,13h 45m,00:00,2.0,80.0,52
SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Kolkata to Nimtouri,Non AC Seater (2+3),10:30,13h 30m,00:00,4.2,238.0,50
SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,Kolkata to Nimtouri,Non AC Seater (2+3),10:30,13h 30m,00:00,4.1,238.0,52
SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Kolkata to Nimtouri,Non AC Seater (2+3),10:45,13h 15m,00:00,3.6,233.0,52
SBSTC-KOLKATA - HALDIA - 11:15 (Haldia Depot) - 698,Kolkata to Nimtouri,Non AC Seater (2+3),11:15,12h 45m,00:00,3.3,238.0,52
SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Kolkata to Nimtouri,Non AC Seater (2+3),11:45,12h 15m,00:00,4.1,248.0,52
SBSTC-KOLKATA - HALDIA - 12.00 (HALDIA DEPOT) - 561,Kolkata to Nimtouri,Non AC Seater (2+3),12:00,12h 00m,00:00,4.1,138.0,52
SBSTC-KOLKATA - HALDIA - 12.30 (HALDIA DEPOT) - 3987,Kolkata to Nimtouri,Non AC Seater (2+3),12:30,11h 30m,00:00,3.3,138.0,52
SBSTC-KOLKATA - HALDIA - 13:05 (HALDIA DEPOT) - 4017,Kolkata to Nimtouri,Non AC Seater (2+3),13:05,10h 55m,00:00,3.8,138.0,52
SBSTC-CHITTARANJAN - HALDIA - VIA - KOLKATA - 05:40 - 199,Kolkata to Nimtouri,Non AC Seater (2+3),13:30,10h 30m,00:00,2.0,138.0,52
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Kolkata to Nimtouri,Non AC Seater (2+3),13:45,10h 15m,00:00,3.5,129.0,51
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Kolkata to Nimtouri,Non AC Seater (2+3),14:05,09h 55m,00:00,4.3,138.0,52
SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Kolkata to Nimtouri,Non AC Seater (2+3),14:45,09h 15m,00:00,3.6,126.0,52
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Kolkata to Nimtouri,Non AC Seater (2+3),16:30,07h 30m,00:00,2.9,129.0,46
SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Kolkata to Nimtouri,Non AC Seater (2+3),16:30,07h 30m,00:00,4.1,140.0,50
SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Kolkata to Nimtouri,Non AC Seater (2+3),16:45,07h 15m,00:00,4.1,126.0,52
SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Kolkata to Nimtouri,Non AC Seater (2+3),17:00,07h 00m,00:00,3.5,129.0,52
SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Kolkata to Nimtouri,Non AC Seater (2+3),17:30,06h 30m,00:00,1.6,138.0,39
SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Kolkata to Nimtouri,Non AC Seater (2+3),18:15,05h 45m,00:00,4.2,129.0,48
SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Digha to Durgapur (West Bengal),Non AC Seater (2+3),05:50,08h 30m,14:20,3.6,138.0,46
SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 08:35 - 1338,Digha to Durgapur (West Bengal),Non AC Seater (2+3),08:35,08h 30m,17:05,4.2,129.0,32
SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Digha to Durgapur (West Bengal),Non AC Seater (2+2),20:30,08h 10m,04:40,4.1,126.0,21
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Digha to Durgapur (West Bengal),Non AC Seater (2+3),21:30,08h 30m,06:00,3.6,138.0,36
Jinia Travels,Digha to Durgapur (West Bengal),Non AC Seater (2+3),07:40,09h 30m,17:10,4.1,140.0,39
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Kolkata to Contai (Kanthi),Non AC Seater (2+3),04:00,20h 00m,00:00,4.1,250.0,47
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Kolkata to Contai (Kanthi),Non AC Seater (2+3),04:30,19h 30m,00:00,1.9,126.0,49
SBSTC-GARIA - DIGHA - 04:45 (DIGHA DEPOT) - 1622,Kolkata to Contai (Kanthi),Non AC Seater (2+3),04:45,19h 15m,00:00,4.0,129.0,52
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Kolkata to Contai (Kanthi),Non AC Seater (2+3),05:00,19h 00m,00:00,3.9,126.0,42
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Kolkata to Contai (Kanthi),Non AC Seater (2+3),05:15,03h 20m,08:35,3.6,170.0,35
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Kolkata to Contai (Kanthi),Non AC Seater (2+3),05:20,18h 40m,00:00,4.1,126.0,50
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:00,18h 00m,00:00,4.8,126.0,51
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:00,03h 20m,09:20,3.2,126.0,6
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:15,17h 45m,00:00,3.6,126.0,30
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:30,17h 30m,00:00,3.0,126.0,52
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:30,03h 20m,09:50,4.6,126.0,46
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,126.0,49
SBSTC-BIRATI - DIGHA - 06:00 - 904,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:45,03h 20m,10:05,4.1,126.0,47
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Kolkata to Contai (Kanthi),Non AC Seater (2+3),06:50,17h 10m,00:00,3.5,126.0,41
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:00,03h 20m,10:20,4.5,126.0,42
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:00,17h 00m,00:00,4.5,350.0,50
SBSTC-GARIA - DIGHA - 07:05 (DIGHA DEPOT) - 1075,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:05,16h 55m,00:00,3.0,270.0,51
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:15,16h 45m,00:00,4.2,270.0,26
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,Kolkata to Contai (Kanthi),AC Seater (2+2),07:20,03h 20m,10:40,3.2,263.0,31
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:30,16h 30m,00:00,3.6,375.0,52
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:45,03h 20m,11:05,2.6,210.0,42
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Kolkata to Contai (Kanthi),Non AC Seater (2+3),07:50,16h 10m,00:00,3.6,199.0,52
SBSTC-BELGHARIA - DIGHA - EXPRESS 2/2 SEAT - 08:10 (BEL - 3834,Kolkata to Contai (Kanthi),Express (Non AC Seater 2+2),08:10,03h 20m,11:30,3.9,300.0,35
SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Kolkata to Contai (Kanthi),Non AC Seater (2+3),08:30,15h 30m,00:00,2.5,330.0,52
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Kolkata to Contai (Kanthi),Non AC Seater (2+3),09:00,15h 00m,00:00,3.9,270.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Kolkata to Contai (Kanthi),Non AC Seater (2+3),09:15,14h 45m,00:00,3.2,300.0,52
SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Kolkata to Contai (Kanthi),Non AC Seater (2+3),10:00,14h 00m,00:00,3.1,310.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Kolkata to Contai (Kanthi),Non AC Seater (2+3),10:15,13h 45m,00:00,3.7,230.0,52
SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Kolkata to Contai (Kanthi),Non AC Seater (2+3),10:30,13h 30m,00:00,3.4,349.0,50
SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Kolkata to Contai (Kanthi),Non AC Seater (2+3),10:45,13h 15m,00:00,3.4,320.0,52
SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Kolkata to Contai (Kanthi),Non AC Seater (2+3),11:45,12h 15m,00:00,3.4,299.0,52
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Kolkata to Contai (Kanthi),Non AC Seater (2+3),13:45,10h 15m,00:00,2.8,284.0,51
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Kolkata to Contai (Kanthi),Non AC Seater (2+3),16:30,07h 30m,00:00,3.2,210.0,47
Samanta Travels,Kolkata to Contai (Kanthi),A/C Seater (2+3),08:40,03h 35m,12:15,3.7,230.0,20
Snemita Paribahan,Kolkata to Contai (Kanthi),AC Seater (2+3),06:00,03h 30m,09:30,2.3,349.0,42
Snemita Paribahan,Kolkata to Contai (Kanthi),AC Seater (2+3),06:00,03h 20m,09:20,3.5,299.0,11
Mayuri Express,Kolkata to Contai (Kanthi),AC Seater (2+2),23:15,03h 15m,02:30,3.6,263.0,21
Monikanchan Bus Service,Kolkata to Contai (Kanthi),A/C Seater (2+3),07:15,03h 30m,10:45,3.6,300.0,26
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),15:55,04h 20m,20:15,4.6,349.0,36
Parameswar Travels,Kolkata to Contai (Kanthi),A/C Seater Push Back (2+3),23:59,04h 01m,04:00,2.0,375.0,45
City Express (BHORPET),Kolkata to Contai (Kanthi),AC Seater (2+3),17:40,04h 00m,21:40,4.7,349.0,31
City Express (Snemita),Kolkata to Contai (Kanthi),AC Seater (2+3),06:25,03h 05m,09:30,2.0,333.0,20
City Express (Maa Gauri),Kolkata to Contai (Kanthi),AC Seater (2+3),12:40,03h 30m,16:10,4.5,200.0,21
City Express,Kolkata to Contai (Kanthi),AC Seater (2+3),06:00,03h 20m,09:20,1.0,249.0,26
Snemita Paribahan(Snemita),Kolkata to Contai (Kanthi),AC Seater (2+3),05:55,03h 35m,09:30,4.5,357.0,26
Snemita Paribahan,Kolkata to Contai (Kanthi),Non AC Seater (2+3),05:00,03h 50m,08:50,2.0,270.0,53
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),10:15,05h 45m,16:00,4.6,270.0,46
City Express (Snemita),Kolkata to Contai (Kanthi),AC Seater (2+3),05:35,03h 30m,09:05,4.5,320.0,25
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),19:00,03h 20m,22:20,1.0,350.0,46
Parameswar Travels,Kolkata to Contai (Kanthi),A/C Seater Push Back (2+3),21:50,04h 40m,02:30,4.3,390.0,56
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),15:15,04h 20m,19:35,2.0,80.0,36
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),19:25,04h 15m,23:40,4.3,80.0,41
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),11:51,04h 09m,16:00,4.3,80.0,46
ADHIKARY PARIBAHAN,Kolkata to Contai (Kanthi),A/C Seater (2+3),15:15,03h 45m,19:00,2.0,73.0,47
Mayuri Express,Kolkata to Contai (Kanthi),A/C Seater (2+3),18:20,03h 40m,22:00,4.4,80.0,61
Samanta Travels,Kolkata to Contai (Kanthi),A/C Seater (2+3),18:10,04h 00m,22:10,1.0,83.0,16
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),13:30,04h 25m,17:55,4.4,67.0,36
Monikanchan Bus Service,Kolkata to Contai (Kanthi),A/C Seater (2+3),06:25,03h 20m,09:45,1.0,80.0,52
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),A/C Seater / Sleeper (2+2),22:40,05h 55m,04:35,4.3,67.0,45
Snemita Parisheba,Kolkata to Contai (Kanthi),AC Seater (2+3),16:10,03h 30m,19:40,2.0,65.0,25
Haimanti Bus Service,Kolkata to Contai (Kanthi),AC Seater (2+3),12:40,03h 50m,16:30,4.3,73.0,20
SANTOSH BUS SERVICE,Kolkata to Contai (Kanthi),AC Seater (2+3),17:20,03h 35m,20:55,4.4,83.0,46
Subhadip Travels(Jagannath),Kolkata to Contai (Kanthi),A/C Executive (2+3),08:00,03h 45m,11:45,4.3,80.0,21
City Express (Ruposhi),Kolkata to Contai (Kanthi),AC Seater (2+3),15:55,03h 55m,19:50,1.0,80.0,31
City Express (Maa Chandi),Kolkata to Contai (Kanthi),AC Seater (2+3),13:35,03h 30m,17:05,4.4,65.0,21
City Express (Shinjini),Kolkata to Contai (Kanthi),AC Seater (2+2),23:45,03h 45m,03:30,2.0,67.0,12
Maa Chandi Travels,Kolkata to Contai (Kanthi),A/C Seater / Sleeper (2+2),23:57,04h 03m,04:00,4.4,67.0,41
Snemita Paribahan (Shinjini),Kolkata to Contai (Kanthi),AC Seater (2+3),12:20,03h 30m,15:50,2.0,80.0,36
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Kolkata to Kolaghat,Non AC Seater (2+3),04:00,20h 00m,00:00,4.2,65.0,46
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Kolkata to Kolaghat,Non AC Seater (2+3),04:30,19h 30m,00:00,2.0,67.0,52
SBSTC-GARIA - DIGHA - 04:45 (DIGHA DEPOT) - 1622,Kolkata to Kolaghat,Non AC Seater (2+3),04:45,19h 15m,00:00,4.2,80.0,52
SBSTC-KARUNAMOYEE - BANDWAN - VIA - KALAIKUNDA - 04:45 ( - 3800,Kolkata to Kolaghat,Non AC Seater (2+3),04:45,01h 30m,06:15,4.2,80.0,52
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Kolkata to Kolaghat,Non AC Seater (2+3),05:00,19h 00m,00:00,4.2,67.0,42
SBSTC-GARIA - MIDNAPUR - 05:05 (MID DEPOT) - 1512,Kolkata to Kolaghat,Non AC Seater (2+3),05:05,18h 55m,00:00,1.0,125.0,51
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Kolkata to Kolaghat,Non AC Seater (2+3),05:15,02h 00m,07:15,4.1,65.0,37
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Kolkata to Kolaghat,Non AC Seater (2+3),05:20,18h 40m,00:00,4.1,67.0,46
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Kolkata to Kolaghat,Non AC Seater (2+3),06:00,02h 00m,08:00,4.6,65.0,7
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Kolkata to Kolaghat,Non AC Seater (2+3),06:00,18h 00m,00:00,1.0,64.0,51
SBSTC-KARUNAMOYEE - MIDNAPUR - 06:00 (MID DEPOT) - 974,Kolkata to Kolaghat,Non AC Seater (2+3),06:00,01h 30m,07:30,4.5,64.0,45
SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 06:15 - 2215,Kolkata to Kolaghat,Non AC Seater (2+3),06:15,17h 45m,00:00,4.1,64.0,49
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Kolkata to Kolaghat,Non AC Seater (2+3),06:15,01h 30m,07:45,1.0,65.0,33
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Kolkata to Kolaghat,Non AC Seater (2+3),06:30,17h 30m,00:00,4.4,65.0,34
SBSTC-KARUNAMOYEE - JHARGRAM - 05:30 (JHRM DEPOT) - 954,Kolkata to Kolaghat,Non AC Seater (2+3),06:30,17h 30m,00:00,4.2,65.0,51
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Kolkata to Kolaghat,Non AC Seater (2+3),06:30,02h 00m,08:30,4.0,64.0,39
SBSTC-BIRATI - DIGHA - 06:00 - 904,Kolkata to Kolaghat,Non AC Seater (2+3),06:45,02h 00m,08:45,1.0,65.0,47
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Kolkata to Kolaghat,Non AC Seater (2+3),06:50,17h 10m,00:00,3.9,64.0,39
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Kolkata to Kolaghat,Non AC Seater (2+3),07:00,17h 00m,00:00,4.4,64.0,51
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Kolkata to Kolaghat,Non AC Seater (2+3),07:00,02h 00m,09:00,4.3,64.0,43
SBSTC-GARIA - DIGHA - 07:05 (DIGHA DEPOT) - 1075,Kolkata to Kolaghat,Non AC Seater (2+3),07:05,16h 55m,00:00,4.2,65.0,51
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Kolkata to Kolaghat,Non AC Seater (2+3),07:15,01h 30m,08:45,3.8,65.0,27
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Kolkata to Kolaghat,Non AC Seater (2+3),07:15,02h 00m,09:15,3.8,65.0,22
